N,P,K,temperature,humidity,ph,rainfall,Year,Area_Harvested,Production,Yield,Crops
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,2009,41918300.0,135672992.0,3236.6,12
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,2010,42862400.0,143963008.0,3358.7,12
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,2011,44010000.0,157900000.0,3587.8,12
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,2012,42754000.0,157800000.0,3690.9,12
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,2013,44135950.0,159960000.0,3624.3,12
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,2014,44110000.0,158214000.0,3586.8,12
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,2015,43499200.0,156604000.0,3600.2,12
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,2016,43993400.0,164539000.0,3740.1,12
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,2017,43774000.0,169128000.0,3863.7,12
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,2018,44156000.0,174711000.0,3956.7,12
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,2019,43662000.0,178296000.0,4083.6,12
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,2020,45769000.0,186543000.0,4075.7,12
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,2021,46279000.0,194198000.0,4196.2,12
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,2022,47832000.0,203624000.0,4257.1,12
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,2023,47828000.0,206727000.0,4322.3,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2004,41906700.0,124697104.0,2975.6,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2005,43659800.0,137690096.0,3153.7,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2006,43810000.0,139136992.0,3175.9,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2007,43910000.0,144570000.0,3292.4,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2008,45537400.0,148036000.0,3250.9,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2009,41918300.0,135672992.0,3236.6,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2010,42862400.0,143963008.0,3358.7,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2011,44010000.0,157900000.0,3587.8,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2012,42754000.0,157800000.0,3690.9,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2013,44135950.0,159960000.0,3624.3,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2014,44110000.0,158214000.0,3586.8,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2015,43499200.0,156604000.0,3600.2,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2016,43993400.0,164539000.0,3740.1,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2017,43774000.0,169128000.0,3863.7,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2018,44156000.0,174711000.0,3956.7,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2019,43662000.0,178296000.0,4083.6,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2020,45769000.0,186543000.0,4075.7,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2021,46279000.0,194198000.0,4196.2,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2022,47832000.0,203624000.0,4257.1,12
94,50,37,25.66585205,80.66385045,6.94801983,209.5869708,2023,47828000.0,206727000.0,4322.3,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2004,41906700.0,124697104.0,2975.6,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2005,43659800.0,137690096.0,3153.7,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2006,43810000.0,139136992.0,3175.9,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2007,43910000.0,144570000.0,3292.4,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2008,45537400.0,148036000.0,3250.9,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2009,41918300.0,135672992.0,3236.6,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2010,42862400.0,143963008.0,3358.7,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2011,44010000.0,157900000.0,3587.8,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2012,42754000.0,157800000.0,3690.9,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2013,44135950.0,159960000.0,3624.3,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2014,44110000.0,158214000.0,3586.8,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2015,43499200.0,156604000.0,3600.2,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2016,43993400.0,164539000.0,3740.1,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2017,43774000.0,169128000.0,3863.7,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2018,44156000.0,174711000.0,3956.7,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2019,43662000.0,178296000.0,4083.6,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2020,45769000.0,186543000.0,4075.7,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2021,46279000.0,194198000.0,4196.2,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2022,47832000.0,203624000.0,4257.1,12
60,48,39,24.28209415,80.30025587,7.042299068999999,231.0863347,2023,47828000.0,206727000.0,4322.3,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2004,41906700.0,124697104.0,2975.6,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2005,43659800.0,137690096.0,3153.7,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2006,43810000.0,139136992.0,3175.9,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2007,43910000.0,144570000.0,3292.4,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2008,45537400.0,148036000.0,3250.9,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2009,41918300.0,135672992.0,3236.6,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2010,42862400.0,143963008.0,3358.7,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2011,44010000.0,157900000.0,3587.8,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2012,42754000.0,157800000.0,3690.9,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2013,44135950.0,159960000.0,3624.3,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2014,44110000.0,158214000.0,3586.8,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2015,43499200.0,156604000.0,3600.2,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2016,43993400.0,164539000.0,3740.1,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2017,43774000.0,169128000.0,3863.7,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2018,44156000.0,174711000.0,3956.7,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2019,43662000.0,178296000.0,4083.6,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2020,45769000.0,186543000.0,4075.7,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2021,46279000.0,194198000.0,4196.2,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2022,47832000.0,203624000.0,4257.1,12
85,38,41,21.58711777,82.7883708,6.2490506560000005,276.65524589999995,2023,47828000.0,206727000.0,4322.3,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2004,41906700.0,124697104.0,2975.6,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2005,43659800.0,137690096.0,3153.7,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2006,43810000.0,139136992.0,3175.9,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2007,43910000.0,144570000.0,3292.4,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2008,45537400.0,148036000.0,3250.9,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2009,41918300.0,135672992.0,3236.6,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2010,42862400.0,143963008.0,3358.7,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2011,44010000.0,157900000.0,3587.8,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2012,42754000.0,157800000.0,3690.9,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2013,44135950.0,159960000.0,3624.3,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2014,44110000.0,158214000.0,3586.8,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2015,43499200.0,156604000.0,3600.2,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2016,43993400.0,164539000.0,3740.1,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2017,43774000.0,169128000.0,3863.7,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2018,44156000.0,174711000.0,3956.7,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2019,43662000.0,178296000.0,4083.6,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2020,45769000.0,186543000.0,4075.7,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2021,46279000.0,194198000.0,4196.2,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2022,47832000.0,203624000.0,4257.1,12
91,35,39,23.79391957,80.41817957,6.970859754,206.2611855,2023,47828000.0,206727000.0,4322.3,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2004,41906700.0,124697104.0,2975.6,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2005,43659800.0,137690096.0,3153.7,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2006,43810000.0,139136992.0,3175.9,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2007,43910000.0,144570000.0,3292.4,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2008,45537400.0,148036000.0,3250.9,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2009,41918300.0,135672992.0,3236.6,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2010,42862400.0,143963008.0,3358.7,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2011,44010000.0,157900000.0,3587.8,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2012,42754000.0,157800000.0,3690.9,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2013,44135950.0,159960000.0,3624.3,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2014,44110000.0,158214000.0,3586.8,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2015,43499200.0,156604000.0,3600.2,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2016,43993400.0,164539000.0,3740.1,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2017,43774000.0,169128000.0,3863.7,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2018,44156000.0,174711000.0,3956.7,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2019,43662000.0,178296000.0,4083.6,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2020,45769000.0,186543000.0,4075.7,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2021,46279000.0,194198000.0,4196.2,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2022,47832000.0,203624000.0,4257.1,12
77,38,36,21.8652524,80.1923008,5.953933276,224.55501690000003,2023,47828000.0,206727000.0,4322.3,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2004,41906700.0,124697104.0,2975.6,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2005,43659800.0,137690096.0,3153.7,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2006,43810000.0,139136992.0,3175.9,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2007,43910000.0,144570000.0,3292.4,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2008,45537400.0,148036000.0,3250.9,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2009,41918300.0,135672992.0,3236.6,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2010,42862400.0,143963008.0,3358.7,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2011,44010000.0,157900000.0,3587.8,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2012,42754000.0,157800000.0,3690.9,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2013,44135950.0,159960000.0,3624.3,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2014,44110000.0,158214000.0,3586.8,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2015,43499200.0,156604000.0,3600.2,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2016,43993400.0,164539000.0,3740.1,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2017,43774000.0,169128000.0,3863.7,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2018,44156000.0,174711000.0,3956.7,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2019,43662000.0,178296000.0,4083.6,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2020,45769000.0,186543000.0,4075.7,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2021,46279000.0,194198000.0,4196.2,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2022,47832000.0,203624000.0,4257.1,12
88,35,40,23.57943626,83.58760316,5.85393208,291.2986618000001,2023,47828000.0,206727000.0,4322.3,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2004,41906700.0,124697104.0,2975.6,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2005,43659800.0,137690096.0,3153.7,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2006,43810000.0,139136992.0,3175.9,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2007,43910000.0,144570000.0,3292.4,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2008,45537400.0,148036000.0,3250.9,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2009,41918300.0,135672992.0,3236.6,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2010,42862400.0,143963008.0,3358.7,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2011,44010000.0,157900000.0,3587.8,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2012,42754000.0,157800000.0,3690.9,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2013,44135950.0,159960000.0,3624.3,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2014,44110000.0,158214000.0,3586.8,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2015,43499200.0,156604000.0,3600.2,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2016,43993400.0,164539000.0,3740.1,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2017,43774000.0,169128000.0,3863.7,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2018,44156000.0,174711000.0,3956.7,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2019,43662000.0,178296000.0,4083.6,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2020,45769000.0,186543000.0,4075.7,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2021,46279000.0,194198000.0,4196.2,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2022,47832000.0,203624000.0,4257.1,12
89,45,36,21.32504158,80.47476396,6.442475375,185.4974732,2023,47828000.0,206727000.0,4322.3,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2004,41906700.0,124697104.0,2975.6,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2005,43659800.0,137690096.0,3153.7,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2006,43810000.0,139136992.0,3175.9,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2007,43910000.0,144570000.0,3292.4,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2008,45537400.0,148036000.0,3250.9,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2009,41918300.0,135672992.0,3236.6,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2010,42862400.0,143963008.0,3358.7,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2011,44010000.0,157900000.0,3587.8,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2012,42754000.0,157800000.0,3690.9,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2013,44135950.0,159960000.0,3624.3,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2014,44110000.0,158214000.0,3586.8,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2015,43499200.0,156604000.0,3600.2,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2016,43993400.0,164539000.0,3740.1,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2017,43774000.0,169128000.0,3863.7,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2018,44156000.0,174711000.0,3956.7,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2019,43662000.0,178296000.0,4083.6,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2020,45769000.0,186543000.0,4075.7,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2021,46279000.0,194198000.0,4196.2,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2022,47832000.0,203624000.0,4257.1,12
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,2023,47828000.0,206727000.0,4322.3,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2004,41906700.0,124697104.0,2975.6,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2005,43659800.0,137690096.0,3153.7,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2006,43810000.0,139136992.0,3175.9,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2007,43910000.0,144570000.0,3292.4,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2008,45537400.0,148036000.0,3250.9,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2009,41918300.0,135672992.0,3236.6,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2010,42862400.0,143963008.0,3358.7,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2011,44010000.0,157900000.0,3587.8,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2012,42754000.0,157800000.0,3690.9,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2013,44135950.0,159960000.0,3624.3,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2014,44110000.0,158214000.0,3586.8,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2015,43499200.0,156604000.0,3600.2,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2016,43993400.0,164539000.0,3740.1,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2017,43774000.0,169128000.0,3863.7,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2018,44156000.0,174711000.0,3956.7,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2019,43662000.0,178296000.0,4083.6,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2020,45769000.0,186543000.0,4075.7,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2021,46279000.0,194198000.0,4196.2,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2022,47832000.0,203624000.0,4257.1,12
67,59,41,21.94766735,80.97384195,6.012632591,213.3560921,2023,47828000.0,206727000.0,4322.3,12
83,41,43,21.0525355,82.67839517,6.254028451,233.1075816,2004,41906700.0,124697104.0,2975.6,12
83,41,43,21.0525355,82.67839517,6.254028451,233.1075816,2005,43659800.0,137690096.0,3153.7,12
83,41,43,21.0525355,82.67839517,6.254028451,233.1075816,2006,43810000.0,139136992.0,3175.9,12
83,41,43,21.0525355,82.67839517,6.254028451,233.1075816,2007,43910000.0,144570000.0,3292.4,12
83,41,43,21.0525355,82.67839517,6.254028451,233.1075816,2008,45537400.0,148036000.0,3250.9,12
